Bandera Gray		Buffalo Berea		Gray Berea		
PV	Rate_Pulses, 1/s	PV	Rate_Pulses, 1/s	PV	Rate_Pulses, 1/s	
916.6141442	1.46E+04			1.21E+03	1.79E+04	
916.8970018	1.47E+04			1.21E+03	1.79E+04	
917.179868	1.47E+04			1.21E+03	1.78E+04	
917.462718	1.48E+04			1.22E+03	1.78E+04	
917.7455842	1.48E+04			1.22E+03	1.78E+04	
918.0284366	1.49E+04			1.22E+03	1.78E+04	
918.31129	1.49E+04			1.22E+03	1.76E+04	
918.5941495	1.50E+04			1.22E+03	1.75E+04	
918.8770024	1.51E+04			1.22E+03	1.74E+04	
919.1598719	1.50E+04			1.22E+03	1.74E+04	
919.4427395	1.50E+04			1.22E+03	1.74E+04	
919.7255969	1.50E+04			1.22E+03	1.74E+04	
920.0084534	1.49E+04			1.22E+03	1.73E+04	
920.2913113	1.50E+04			1.22E+03	1.74E+04	
920.5741738	1.50E+04			1.22E+03	1.75E+04	
920.8570372	1.51E+04			1.22E+03	1.74E+04	
921.1399054	1.51E+04			1.22E+03	1.73E+04	
921.4227618	1.51E+04			1.22E+03	1.73E+04	
921.7056327	1.50E+04			1.22E+03	1.72E+04	
921.9884923	1.50E+04			1.22E+03	1.71E+04	
922.2713553	1.50E+04			1.22E+03	1.71E+04	
922.5542214	1.51E+04			1.22E+03	1.71E+04	
922.837082	1.51E+04			1.22E+03	1.70E+04	
923.1199439	1.51E+04			1.22E+03	1.70E+04	
923.4028275	1.50E+04			1.22E+03	1.70E+04	
923.6856988	1.50E+04			1.22E+03	1.70E+04	
923.9685597	1.50E+04			1.22E+03	1.70E+04	
924.2514197	1.50E+04			1.22E+03	1.69E+04	
924.5342674	1.50E+04			1.22E+03	1.69E+04	
924.8171244	1.49E+04			1.22E+03	1.69E+04	
925.0999942	1.48E+04			1.23E+03	1.68E+04	
925.3828438	1.48E+04			1.23E+03	1.68E+04	
925.6656991	1.48E+04			1.23E+03	1.68E+04	
925.9485527	1.46E+04			1.23E+03	1.68E+04	
926.2314077	1.45E+04			1.23E+03	1.69E+04	
926.5142716	1.44E+04			1.23E+03	1.68E+04	
926.7971234	1.44E+04			1.23E+03	1.68E+04	
927.0799821	1.44E+04			1.23E+03	1.68E+04	
927.3628294	1.44E+04			1.23E+03	1.69E+04	
927.6456883	1.44E+04			1.23E+03	1.69E+04	
927.9285445	1.44E+04			1.23E+03	1.68E+04	
928.2113919	1.44E+04			1.23E+03	1.68E+04	
928.494238	1.46E+04			1.23E+03	1.68E+04	
928.7770832	1.49E+04			1.23E+03	1.67E+04	
929.0599402	1.49E+04			1.23E+03	1.67E+04	
929.3427988	1.50E+04			1.23E+03	1.67E+04	
929.6256484	1.52E+04			1.23E+03	1.67E+04	
929.9084919	1.52E+04			1.23E+03	1.67E+04	
930.1913458	1.51E+04			1.23E+03	1.67E+04	
930.4741997	1.52E+04			1.23E+03	1.67E+04	
930.7570497	1.53E+04			1.23E+03	1.66E+04	
931.0399052	1.55E+04			1.23E+03	1.66E+04	
931.3227588	1.56E+04			1.23E+03	1.65E+04	
931.6056144	1.57E+04			1.23E+03	1.65E+04	
931.8884571	1.59E+04			1.23E+03	1.65E+04	
932.1713045	1.59E+04			1.23E+03	1.65E+04	
932.454147	1.60E+04			1.23E+03	1.65E+04	
932.7369876	1.60E+04			1.24E+03	1.65E+04	
933.0198391	1.60E+04			1.24E+03	1.66E+04	
933.3026898	1.60E+04			1.24E+03	1.65E+04	
933.5855294	1.60E+04			1.24E+03	1.65E+04	
933.8683723	1.61E+04			1.24E+03	1.65E+04	
934.151211	1.60E+04			1.24E+03	1.65E+04	
934.4340443	1.60E+04			1.24E+03	1.66E+04	
934.7168976	1.60E+04			1.24E+03	1.66E+04	
934.9997436	1.60E+04			1.24E+03	1.64E+04	
935.2825794	1.61E+04			1.24E+03	1.64E+04	
935.5654194	1.62E+04			1.24E+03	1.64E+04	
935.8482773	1.61E+04			1.24E+03	1.63E+04	
936.1311278	1.62E+04			1.24E+03	1.64E+04	
936.4139738	1.61E+04			1.24E+03	1.63E+04	
936.6968309	1.60E+04			1.24E+03	1.63E+04	
936.9796777	1.58E+04			1.24E+03	1.63E+04	
937.262527	1.58E+04			1.24E+03	1.62E+04	
937.5453746	1.57E+04			1.24E+03	1.62E+04	
937.8282217	1.57E+04			1.24E+03	1.62E+04	
938.1110767	1.56E+04			1.24E+03	1.62E+04	
938.3939249	1.54E+04			1.24E+03	1.62E+04	
938.6767563	1.53E+04			1.24E+03	1.63E+04	
938.9596119	1.53E+04			1.24E+03	1.63E+04	
939.24245	1.53E+04			1.24E+03	1.63E+04	
939.5252998	1.51E+04			1.24E+03	1.64E+04	
939.8081482	1.51E+04			1.24E+03	1.64E+04	
940.0909984	1.50E+04			1.24E+03	1.64E+04	
940.3738355	1.50E+04			1.25E+03	1.64E+04	
940.6566764	1.51E+04			1.25E+03	1.64E+04	
940.9395297	1.50E+04			1.25E+03	1.64E+04	
941.2223878	1.50E+04			1.25E+03	1.65E+04	
941.5052398	1.51E+04			1.25E+03	1.65E+04	
941.788078	1.51E+04			1.25E+03	1.66E+04	
942.0709218	1.52E+04			1.25E+03	1.66E+04	
942.3537729	1.52E+04			1.25E+03	1.66E+04	
942.6366162	1.52E+04			1.25E+03	1.68E+04	
942.9194648	1.53E+04			1.25E+03	1.68E+04	
943.2022983	1.52E+04			1.25E+03	1.70E+04	
943.4851427	1.52E+04			1.25E+03	1.70E+04	
943.767985	1.52E+04			1.25E+03	1.70E+04	
944.0508318	1.51E+04			1.25E+03	1.71E+04	
944.3336842	1.51E+04			1.25E+03	1.71E+04	
944.616519	1.52E+04			1.25E+03	1.71E+04	
944.8993666	1.52E+04			1.25E+03	1.72E+04	
945.1822037	1.52E+04			1.25E+03	1.72E+04	
945.4650454	1.51E+04			1.25E+03	1.72E+04	
945.7478841	1.51E+04			1.25E+03	1.73E+04	
946.0307214	1.50E+04			1.25E+03	1.73E+04	
946.3135632	1.49E+04			1.25E+03	1.72E+04	
946.5964118	1.49E+04			1.25E+03	1.72E+04	
946.8792454	1.47E+04			1.25E+03	1.72E+04	
947.1620816	1.47E+04			1.25E+03	1.72E+04	
947.4449184	1.47E+04			1.25E+03	1.71E+04	
947.7277572	1.48E+04			1.25E+03	1.71E+04	
948.010596	1.47E+04			1.26E+03	1.71E+04	
948.2934337	1.47E+04			1.26E+03	1.70E+04	
948.5762736	1.49E+04			1.26E+03	1.70E+04	
948.8591072	1.49E+04			1.26E+03	1.71E+04	
949.1419405	1.50E+04			1.26E+03	1.70E+04	
949.424772	1.50E+04			1.26E+03	1.71E+04	
949.7076075	1.49E+04			1.26E+03	1.70E+04	
949.990447	1.49E+04			1.26E+03	1.69E+04	
950.2732858	1.49E+04			1.26E+03	1.69E+04	
950.5561149	1.48E+04			1.26E+03	1.69E+04	
950.8389491	1.48E+04			1.26E+03	1.68E+04	
951.1217851	1.49E+04			1.26E+03	1.67E+04	
951.4046144	1.50E+04			1.26E+03	1.65E+04	
951.6874439	1.50E+04			1.26E+03	1.65E+04	
951.9702909	1.50E+04			1.26E+03	1.65E+04	
952.2531154	1.50E+04			1.26E+03	1.65E+04	
952.5359548	1.50E+04			1.26E+03	1.65E+04	
952.818801	1.51E+04			1.26E+03	1.65E+04	
953.1016494	1.51E+04			1.26E+03	1.66E+04	
953.3844864	1.52E+04			1.26E+03	1.67E+04	
953.6673347	1.51E+04			1.26E+03	1.68E+04	
953.9501757	1.52E+04			1.26E+03	1.68E+04	
954.2330092	1.52E+04			1.26E+03	1.68E+04	
954.5158593	1.52E+04			1.26E+03	1.70E+04	
954.7986951	1.52E+04			1.26E+03	1.73E+04	
955.0815356	1.52E+04			1.26E+03	1.74E+04	
955.3643693	1.54E+04			1.26E+03	1.76E+04	
955.6472147	1.53E+04			1.27E+03	1.79E+04	
955.9300602	1.53E+04			1.27E+03	1.81E+04	
956.2128989	1.54E+04			1.27E+03	1.82E+04	
956.4957495	1.54E+04			1.27E+03	1.85E+04	
956.7785918	1.53E+04			1.27E+03	1.87E+04	
957.0614425	1.53E+04			1.27E+03	1.89E+04	
957.3442704	1.53E+04			1.27E+03	1.92E+04	
957.6271262	1.52E+04			1.27E+03	1.93E+04	
957.9099661	1.52E+04			1.27E+03	1.95E+04	
958.1928181	1.51E+04			1.27E+03	1.95E+04	
958.4756772	1.51E+04			1.27E+03	1.97E+04	
958.7585076	1.49E+04			1.27E+03	1.99E+04	
959.0413712	1.47E+04			1.27E+03	2.01E+04	
959.3242214	1.47E+04			1.27E+03	2.02E+04	
959.6070617	1.47E+04			1.27E+03	2.04E+04	
959.8899173	1.47E+04			1.27E+03	2.05E+04	
960.1727735	1.47E+04			1.27E+03	2.06E+04	
960.4556205	1.48E+04			1.27E+03	2.08E+04	
960.7384717	1.48E+04			1.27E+03	2.10E+04	
961.021331	1.48E+04			1.27E+03	2.11E+04	
961.3041882	1.49E+04			1.27E+03	2.12E+04	
961.5870278	1.49E+04			1.27E+03	2.13E+04	
961.8698911	1.50E+04			1.27E+03	2.14E+04	
962.1527636	1.50E+04			1.27E+03	2.16E+04	
962.43562	1.51E+04			1.27E+03	2.18E+04	
962.7184818	1.50E+04			1.27E+03	2.19E+04	
963.0013459	1.50E+04			1.27E+03	2.18E+04	
963.284214	1.49E+04			1.27E+03	2.17E+04	
963.5670795	1.49E+04			1.28E+03	2.15E+04	
963.8499388	1.48E+04			1.28E+03	2.14E+04	
964.1327936	1.49E+04			1.28E+03	2.14E+04	
964.4156719	1.49E+04			1.28E+03	2.13E+04	
964.6985391	1.49E+04			1.28E+03	2.12E+04	
964.9814191	1.48E+04			1.28E+03	2.09E+04	
965.264277	1.49E+04			1.28E+03	2.09E+04	
965.5471625	1.49E+04			1.28E+03	2.09E+04	
965.8300223	1.48E+04			1.28E+03	2.11E+04	
966.1129076	1.48E+04			1.28E+03	2.10E+04	
966.3957942	1.48E+04			1.28E+03	2.10E+04	
966.6786747	1.46E+04			1.28E+03	2.11E+04	
966.9615509	1.46E+04			1.28E+03	2.11E+04	
967.244425	1.47E+04			1.28E+03	2.12E+04	
967.5273119	1.47E+04			1.28E+03	2.12E+04	
967.8101857	1.47E+04			1.28E+03	2.12E+04	
968.0930691	1.48E+04			1.28E+03	2.11E+04	
968.3759575	1.48E+04			1.28E+03	2.12E+04	
968.6588434	1.48E+04			1.28E+03	2.12E+04	
968.9417198	1.48E+04			1.28E+03	2.13E+04	
969.2246181	1.49E+04			1.28E+03	2.14E+04	
969.5075179	1.48E+04			1.28E+03	2.15E+04	
969.7903956	1.47E+04			1.28E+03	2.16E+04	
970.07329	1.48E+04			1.28E+03	2.16E+04	
970.356169	1.48E+04			1.28E+03	2.16E+04	
970.6390616	1.48E+04			1.28E+03	2.18E+04	
970.9219576	1.48E+04			1.28E+03	2.18E+04	
971.2048452	1.48E+04			1.29E+03	2.18E+04	
971.4877536	1.49E+04			1.29E+03	2.17E+04	
971.7706433	1.49E+04			1.29E+03	2.16E+04	
972.053545	1.49E+04			1.29E+03	2.16E+04	
972.3364432	1.48E+04			1.29E+03	2.16E+04	
972.6193524	1.49E+04			1.29E+03	2.17E+04	
972.9022567	1.49E+04			1.29E+03	2.18E+04	
973.1851629	1.51E+04			1.29E+03	2.20E+04	
973.4680693	1.52E+04			1.29E+03	2.20E+04	
973.7509748	1.53E+04			1.29E+03	2.20E+04	
974.0338777	1.53E+04			1.29E+03	2.20E+04	
974.3167955	1.54E+04			1.29E+03	2.20E+04	
974.5997073	1.54E+04			1.29E+03	2.21E+04	
974.8826369	1.55E+04			1.29E+03	2.20E+04	
975.1655631	1.55E+04			1.29E+03	2.19E+04	
975.4484946	1.56E+04			1.29E+03	2.19E+04	
975.7314094	1.56E+04			1.29E+03	2.19E+04	
976.0143337	1.56E+04			1.29E+03	2.18E+04	
976.2972605	1.55E+04			1.29E+03	2.16E+04	
976.5802037	1.55E+04			1.29E+03	2.15E+04	
976.8631458	1.54E+04			1.29E+03	2.12E+04	
977.1460891	1.53E+04			1.29E+03	2.11E+04	
977.4290321	1.52E+04			1.29E+03	2.10E+04	
977.711979	1.51E+04			1.29E+03	2.09E+04	
977.9949184	1.51E+04			1.29E+03	2.09E+04	
978.2778646	1.51E+04			1.29E+03	2.09E+04	
978.5608235	1.50E+04			1.29E+03	2.08E+04	
978.8437827	1.48E+04			1.30E+03	2.09E+04	
979.1267445	1.48E+04			1.30E+03	2.08E+04	
979.4097116	1.46E+04			1.30E+03	2.08E+04	
979.6926741	1.44E+04			1.30E+03	2.08E+04	
979.9756412	1.44E+04			1.30E+03	2.08E+04	
980.2585917	1.43E+04			1.30E+03	2.06E+04	
980.5415695	1.44E+04			1.30E+03	2.06E+04	
980.8245281	1.44E+04			1.30E+03	2.05E+04	
981.1075101	1.44E+04			1.30E+03	2.05E+04	
981.3904783	1.43E+04			1.30E+03	2.05E+04	
981.6734593	1.43E+04			1.30E+03	2.04E+04	
981.9564353	1.43E+04			1.30E+03	2.04E+04	
982.2394095	1.42E+04			1.30E+03	2.04E+04	
982.5223914	1.41E+04			1.30E+03	2.04E+04	
982.8053781	1.40E+04			1.30E+03	2.04E+04	
983.0883741	1.40E+04			1.30E+03	2.05E+04	
983.3713533	1.40E+04			1.30E+03	2.05E+04	
983.6543535	1.39E+04			1.30E+03	2.04E+04	
983.9373508	1.39E+04			1.30E+03	2.04E+04	
984.2203433	1.40E+04			1.30E+03	2.04E+04	
984.5033408	1.40E+04			1.30E+03	2.03E+04	
984.7863324	1.40E+04			1.30E+03	2.02E+04	
985.0693425	1.39E+04			1.30E+03	2.02E+04	
985.3523495	1.39E+04			1.30E+03	2.01E+04	
985.6353543	1.39E+04			1.30E+03	2.01E+04	
985.9183661	1.39E+04			1.30E+03	2.02E+04	
986.2013758	1.40E+04			1.30E+03	2.02E+04	
986.4843997	1.40E+04			1.31E+03	2.03E+04	
986.7674305	1.43E+04			1.31E+03	2.04E+04	
987.0504637	1.43E+04			1.31E+03	2.05E+04	
987.3334908	1.44E+04			1.31E+03	2.04E+04	
987.6165204	1.44E+04			1.31E+03	2.04E+04	
987.8995538	1.45E+04			1.31E+03	2.03E+04	
988.1826052	1.45E+04			1.31E+03	2.02E+04	
988.4656333	1.46E+04			1.31E+03	2.01E+04	
988.7486775	1.47E+04			1.31E+03	1.99E+04	
989.0317135	1.47E+04			1.31E+03	1.98E+04	
989.3147621	1.47E+04			1.31E+03	1.98E+04	
989.5978173	1.48E+04			1.31E+03	1.98E+04	
989.8808722	1.47E+04			1.31E+03	1.97E+04	
990.1639349	1.48E+04			1.31E+03	1.98E+04	
990.4470024	1.48E+04			1.31E+03	1.98E+04	
990.7300543	1.48E+04			1.31E+03	1.99E+04	
991.0131102	1.49E+04			1.31E+03	1.99E+04	
991.2961747	1.49E+04			1.31E+03	2.00E+04	
991.5792455	1.50E+04			1.31E+03	2.00E+04	
991.8623104	1.50E+04			1.31E+03	2.00E+04	
992.1453883	1.50E+04			1.31E+03	2.00E+04	
992.4284648	1.50E+04			1.31E+03	2.01E+04	
992.7115396	1.50E+04			1.31E+03	2.00E+04	
992.9946115	1.50E+04			1.31E+03	2.00E+04	
993.2776865	1.51E+04			1.31E+03	1.99E+04	
993.5607639	1.52E+04			1.31E+03	2.01E+04	
993.8438437	1.53E+04			1.31E+03	2.01E+04	
994.126917	1.55E+04			1.32E+03	1.99E+04	
994.4100024	1.56E+04			1.32E+03	1.98E+04	
994.6930938	1.56E+04			1.32E+03	1.98E+04	
994.976197	1.55E+04			1.32E+03	1.96E+04	
995.2592878	1.55E+04			1.32E+03	1.96E+04	
995.5423876	1.55E+04			1.32E+03	1.94E+04	
995.8254872	1.54E+04			1.32E+03	1.94E+04	
996.1085839	1.54E+04			1.32E+03	1.95E+04	
996.3916889	1.54E+04			1.32E+03	1.95E+04	
996.674796	1.54E+04			1.32E+03	1.95E+04	
996.9579107	1.55E+04			1.32E+03	1.93E+04	
997.2410386	1.56E+04			1.32E+03	1.94E+04	
997.5241466	1.56E+04			1.32E+03	1.95E+04	
997.8072676	1.56E+04			1.32E+03	1.95E+04	
998.0903987	1.55E+04			1.32E+03	1.93E+04	
998.3735201	1.54E+04			1.32E+03	1.93E+04	
998.6566386	1.54E+04			1.32E+03	1.93E+04	
998.9397705	1.53E+04			1.32E+03	1.92E+04	
999.2229039	1.53E+04			1.32E+03	1.94E+04	
999.5060299	1.52E+04			1.32E+03	1.94E+04	
999.7891675	1.53E+04			1.32E+03	1.94E+04	
1000.072326	1.54E+04			1.32E+03	1.93E+04	
1000.355466	1.54E+04			1.32E+03	1.94E+04	
1000.638606	1.54E+04			1.32E+03	1.96E+04	
1000.921763	1.53E+04			1.32E+03	1.95E+04	
1001.20492	1.53E+04			1.32E+03	1.95E+04	
1001.488075	1.53E+04			1.32E+03	1.94E+04	
1001.77123	1.53E+04			1.33E+03	1.95E+04	
1002.05439	1.53E+04			1.33E+03	1.95E+04	
1002.337556	1.52E+04			1.33E+03	1.94E+04	
1002.620723	1.52E+04			1.33E+03	1.95E+04	
1002.903896	1.50E+04			1.33E+03	1.97E+04	
1003.187073	1.50E+04			1.33E+03	1.98E+04	
1003.470254	1.50E+04			1.33E+03	2.01E+04	
1003.753427	1.50E+04			1.33E+03	2.02E+04	
1004.03661	1.50E+04			1.33E+03	2.04E+04	
1004.319793	1.50E+04			1.33E+03	2.06E+04	
1004.602961	1.51E+04			1.33E+03	2.07E+04	
1004.886153	1.51E+04			1.33E+03	2.07E+04	
1005.169345	1.51E+04			1.33E+03	2.08E+04	
1005.45254	1.51E+04			1.33E+03	2.08E+04	
1005.735747	1.52E+04			1.33E+03	2.09E+04	
1006.018944	1.52E+04			1.33E+03	2.10E+04	
1006.302146	1.53E+04			1.33E+03	2.11E+04	
1006.58534	1.54E+04			1.33E+03	2.11E+04	
1006.868567	1.55E+04			1.33E+03	2.11E+04	
1007.15178	1.55E+04			1.33E+03	2.11E+04	
1007.435	1.56E+04			1.33E+03	2.11E+04	
1007.718206	1.56E+04			1.33E+03	2.11E+04	
1008.001437	1.56E+04			1.33E+03	2.10E+04	
1008.284659	1.56E+04			1.33E+03	2.08E+04	
1008.567879	1.56E+04			1.33E+03	2.08E+04	
1008.851108	1.56E+04			1.33E+03	2.08E+04	
1009.134361	1.57E+04			1.33E+03	2.07E+04	
1009.417606	1.58E+04			1.33E+03	2.08E+04	
1009.700851	1.58E+04			1.34E+03	2.09E+04	
1009.984099	1.58E+04			1.34E+03	2.10E+04	
1010.267359	1.61E+04			1.34E+03	2.08E+04	
1010.550608	1.61E+04			1.34E+03	2.07E+04	
1010.833874	1.61E+04			1.34E+03	2.06E+04	
1011.117145	1.61E+04			1.34E+03	2.05E+04	
1011.400412	1.61E+04			1.34E+03	2.05E+04	
1011.68369	1.61E+04			1.34E+03	2.05E+04	
1011.96698	1.61E+04			1.34E+03	2.03E+04	
1012.25026	1.61E+04			1.34E+03	2.01E+04	
1012.533535	1.61E+04			1.34E+03	2.02E+04	
1012.816815	1.60E+04			1.34E+03	2.01E+04	
1013.10011	1.60E+04			1.34E+03	1.99E+04	
1013.383403	1.60E+04			1.34E+03	1.99E+04	
1013.666696	1.59E+04			1.34E+03	1.98E+04	
1013.950005	1.60E+04			1.34E+03	1.98E+04	
1014.23331	1.59E+04			1.34E+03	1.99E+04	
1014.516622	1.59E+04			1.34E+03	1.99E+04	
1014.799936	1.58E+04			1.34E+03	1.99E+04	
1015.083264	1.56E+04			1.34E+03	1.98E+04	
1015.366581	1.57E+04			1.34E+03	1.99E+04	
1015.649911	1.57E+04			1.34E+03	1.99E+04	
1015.933246	1.56E+04			1.34E+03	1.99E+04	
1016.216578	1.55E+04			1.34E+03	1.99E+04	
1016.499932	1.55E+04			1.34E+03	2.00E+04	
1016.78329	1.54E+04			1.34E+03	2.02E+04	
1017.066634	1.53E+04			1.34E+03	2.02E+04	
1017.349994	1.54E+04			1.35E+03	2.02E+04	
1017.633352	1.53E+04			1.35E+03	2.03E+04	
1017.916727	1.53E+04			1.35E+03	2.03E+04	
1018.200101	1.53E+04			1.35E+03	2.03E+04	
1018.483471	1.53E+04			1.35E+03	2.03E+04	
1018.766861	1.53E+04			1.35E+03	2.03E+04	
1019.050249	1.53E+04			1.35E+03	2.03E+04	
1019.333622	1.53E+04			1.35E+03	2.03E+04	
1019.617019	1.53E+04			1.35E+03	2.03E+04	
1019.900418	1.52E+04			1.35E+03	2.04E+04	
1020.183834	1.52E+04			1.35E+03	2.04E+04	
1020.467251	1.52E+04			1.35E+03	2.03E+04	
1020.750669	1.51E+04			1.35E+03	2.03E+04	
1021.034106	1.51E+04			1.35E+03	2.03E+04	
1021.317548	1.51E+04			1.35E+03	2.04E+04	
1021.600989	1.51E+04			1.35E+03	2.04E+04	
1021.884443	1.51E+04			1.35E+03	2.03E+04	
1022.167906	1.52E+04			1.35E+03	2.04E+04	
1022.451357	1.52E+04			1.35E+03	2.04E+04	
1022.734814	1.53E+04			1.35E+03	2.05E+04	
1023.018291	1.54E+04			1.35E+03	2.05E+04	
1023.301756	1.53E+04			1.35E+03	2.04E+04	
1023.585231	1.54E+04			1.35E+03	2.04E+04	
1023.868725	1.54E+04			1.35E+03	2.03E+04	
1024.152217	1.55E+04			1.35E+03	2.02E+04	
1024.435711	1.56E+04			1.35E+03	2.00E+04	
1024.719218	1.56E+04			1.35E+03	2.00E+04	
1025.002729	1.55E+04			1.36E+03	2.00E+04	
1025.286253	1.56E+04			1.36E+03	2.00E+04	
1025.569773	1.56E+04			1.36E+03	1.99E+04	
1025.853292	1.57E+04			1.36E+03	1.99E+04	
1026.13682	1.56E+04			1.36E+03	1.98E+04	
1026.420365	1.56E+04			1.36E+03	1.98E+04	
1026.703904	1.56E+04			1.36E+03	1.99E+04	
1026.987466	1.55E+04			1.36E+03	1.99E+04	
1027.271032	1.55E+04			1.36E+03	1.99E+04	
1027.554603	1.56E+04			1.36E+03	2.00E+04	
1027.838177	1.55E+04			1.36E+03	2.00E+04	
1028.121756	1.55E+04			1.36E+03	2.01E+04	
1028.405338	1.55E+04			1.36E+03	2.00E+04	
1028.688921	1.55E+04			1.36E+03	2.00E+04	
1028.972523	1.55E+04			1.36E+03	2.01E+04	
1029.256116	1.55E+04			1.36E+03	2.02E+04	
1029.539721	1.55E+04			1.36E+03	2.02E+04	
1029.823336	1.54E+04			1.36E+03	2.02E+04	
1030.106948	1.53E+04			1.36E+03	2.02E+04	
1030.39059	1.53E+04			1.36E+03	2.02E+04	
1030.674215	1.53E+04			1.36E+03	2.02E+04	
1030.957861	1.51E+04			1.36E+03	2.01E+04	
1031.241522	1.52E+04			1.36E+03	2.00E+04	
1031.525169	1.52E+04			1.36E+03	2.00E+04	
1031.808835	1.51E+04			1.36E+03	2.01E+04	
1032.092499	1.51E+04			1.36E+03	2.00E+04	
1032.376183	1.51E+04			1.36E+03	1.99E+04	
1032.659867	1.50E+04			1.37E+03	1.98E+04	
1032.943553	1.51E+04			1.37E+03	1.97E+04	
1033.227248	1.50E+04			1.37E+03	1.97E+04	
1033.510948	1.50E+04			1.37E+03	1.97E+04	
1033.794652	1.51E+04			1.37E+03	1.96E+04	
1034.078353	1.51E+04			1.37E+03	1.97E+04	
1034.362064	1.51E+04			1.37E+03	1.97E+04	
1034.645776	1.52E+04			1.37E+03	1.98E+04	
1034.929498	1.52E+04			1.37E+03	1.99E+04	
1035.213233	1.52E+04			1.37E+03	1.99E+04	
1035.496971	1.52E+04			1.37E+03	2.00E+04	
1035.780703	1.53E+04			1.37E+03	2.00E+04	
1036.06445	1.54E+04			1.37E+03	2.02E+04	
1036.348193	1.54E+04			1.37E+03	2.01E+04	
1036.631947	1.56E+04			1.37E+03	2.01E+04	
1036.915696	1.57E+04			1.37E+03	2.02E+04	
1037.199427	1.57E+04			1.37E+03	2.01E+04	
1037.483166	1.58E+04			1.37E+03	2.02E+04	
1037.766908	1.60E+04			1.37E+03	2.03E+04	
1038.050661	1.61E+04			1.37E+03	2.03E+04	
1038.33441	1.61E+04			1.37E+03	2.03E+04	
1038.618164	1.62E+04			1.37E+03	2.02E+04	
1038.90194	1.62E+04			1.37E+03	2.04E+04	
1039.1857	1.62E+04			1.37E+03	2.04E+04	
1039.469457	1.62E+04			1.37E+03	2.05E+04	
1039.753233	1.63E+04			1.37E+03	2.06E+04	
1040.037009	1.63E+04			1.37E+03	2.06E+04	
1040.320794	1.62E+04			1.38E+03	2.08E+04	
1040.604582	1.62E+04			1.38E+03	2.08E+04	
1040.888378	1.62E+04			1.38E+03	2.08E+04	
1041.17219	1.61E+04			1.38E+03	2.08E+04	
1041.455989	1.61E+04			1.38E+03	2.08E+04	
1041.739809	1.61E+04			1.38E+03	2.09E+04	
1042.023624	1.60E+04			1.38E+03	2.09E+04	
1042.307458	1.61E+04			1.38E+03	2.10E+04	
1042.591275	1.61E+04			1.38E+03	2.11E+04	
1042.875102	1.61E+04			1.38E+03	2.12E+04	
1043.158936	1.61E+04			1.38E+03	2.12E+04	
1043.442787	1.61E+04			1.38E+03	2.13E+04	
1043.726625	1.59E+04			1.38E+03	2.13E+04	
1044.010479	1.59E+04			1.38E+03	2.13E+04	
1044.294342	1.59E+04			1.38E+03	2.12E+04	
1044.578205	1.58E+04			1.38E+03	2.12E+04	
1044.862068	1.58E+04			1.38E+03	2.09E+04	
1045.145935	1.58E+04			1.38E+03	2.09E+04	
1045.429796	1.59E+04			1.38E+03	2.10E+04	
1045.713679	1.58E+04			1.38E+03	2.10E+04	
1045.99756	1.57E+04			1.38E+03	2.10E+04	
1046.281444	1.57E+04			1.38E+03	2.10E+04	
1046.565336	1.57E+04			1.38E+03	2.11E+04	
1046.849233	1.55E+04			1.38E+03	2.10E+04	
1047.133121	1.56E+04			1.38E+03	2.11E+04	
1047.417029	1.56E+04			1.38E+03	2.12E+04	
1047.700923	1.55E+04			1.38E+03	2.11E+04	
1047.984831	1.55E+04			1.38E+03	2.11E+04	
1048.268743	1.55E+04			1.39E+03	2.13E+04	
1048.552661	1.55E+04			1.39E+03	2.12E+04	
1048.836591	1.55E+04			1.39E+03	2.13E+04	
1049.120519	1.54E+04			1.39E+03	2.12E+04	
1049.404451	1.55E+04			1.39E+03	2.13E+04	
1049.688379	1.56E+04			1.39E+03	2.13E+04	
1049.972319	1.56E+04			1.39E+03	2.12E+04	
1050.25625	1.57E+04			1.39E+03	2.11E+04	
1050.540185	1.57E+04			1.39E+03	2.10E+04	
1050.824132	1.57E+04			1.39E+03	2.11E+04	
1051.108084	1.57E+04			1.39E+03	2.11E+04	
1051.392032	1.56E+04			1.39E+03	2.10E+04	
1051.675985	1.56E+04			1.39E+03	2.11E+04	
1051.959939	1.56E+04			1.39E+03	2.10E+04	
1052.243904	1.57E+04			1.39E+03	2.09E+04	
1052.527878	1.58E+04			1.39E+03	2.09E+04	
1052.811837	1.58E+04			1.39E+03	2.08E+04	
1053.095801	1.57E+04			1.39E+03	2.08E+04	
1053.379783	1.57E+04			1.39E+03	2.08E+04	
1053.663751	1.57E+04			1.39E+03	2.07E+04	
1053.94773	1.58E+04			1.39E+03	2.06E+04	
1054.231709	1.57E+04			1.39E+03	2.05E+04	
1054.515684	1.57E+04			1.39E+03	2.04E+04	
1054.799661	1.57E+04			1.39E+03	2.03E+04	
1055.083645	1.57E+04			1.39E+03	2.02E+04	
1055.367633	1.57E+04			1.39E+03	2.02E+04	
1055.651622	1.57E+04			1.39E+03	2.01E+04	
1055.935614	1.58E+04			1.40E+03	2.00E+04	
1056.219608	1.58E+04			1.40E+03	1.98E+04	
1056.503586	1.58E+04			1.40E+03	1.97E+04	
1056.787581	1.58E+04			1.40E+03	1.95E+04	
1057.071567	1.57E+04			1.40E+03	1.95E+04	
1057.355554	1.57E+04			1.40E+03	1.94E+04	
