PV	Sw
3.65E+02	0.271421899
3.65E+02	0.271421865
3.65E+02	0.271421831
3.65E+02	0.271421796
3.65E+02	0.271421762
3.65E+02	0.271421727
3.66E+02	0.271421693
3.66E+02	0.271421659
3.66E+02	0.271421624
3.66E+02	0.27142159
3.66E+02	0.271421556
3.66E+02	0.271421521
3.66E+02	0.271421487
3.66E+02	0.271421453
3.66E+02	0.271421418
3.66E+02	0.271421384
3.66E+02	0.27142135
3.66E+02	0.271421315
3.66E+02	0.271421281
3.66E+02	0.271421247
3.66E+02	0.271421212
3.66E+02	0.271421178
3.66E+02	0.271421144
3.66E+02	0.271421109
3.66E+02	0.271421075
3.66E+02	0.27142104
3.66E+02	0.271421006
3.66E+02	0.271420972
3.66E+02	0.271420937
3.66E+02	0.271420903
3.66E+02	0.271420869
3.66E+02	0.271420834
3.66E+02	0.2714208
3.66E+02	0.271420766
3.66E+02	0.271420731
3.66E+02	0.271420697
3.66E+02	0.271420663
3.66E+02	0.271420628
3.66E+02	0.271420594
3.66E+02	0.27142056
3.66E+02	0.271420525
3.66E+02	0.271420491
3.66E+02	0.271420457
3.66E+02	0.271420422
3.66E+02	0.271420388
3.66E+02	0.271420354
3.66E+02	0.271420319
3.66E+02	0.271420285
3.66E+02	0.27142025
3.66E+02	0.271420216
3.66E+02	0.271420182
3.66E+02	0.271420147
3.66E+02	0.271420113
3.66E+02	0.271420079
3.66E+02	0.271420044
3.66E+02	0.27142001
3.66E+02	0.271419976
3.66E+02	0.271419941
3.66E+02	0.271419907
3.66E+02	0.271419873
3.66E+02	0.271419838
3.66E+02	0.271419804
3.66E+02	0.27141977
3.66E+02	0.271419735
3.66E+02	0.271419701
3.66E+02	0.271419667
3.66E+02	0.271419632
3.66E+02	0.271419598
3.66E+02	0.271419564
3.66E+02	0.271419529
3.66E+02	0.271419495
3.66E+02	0.27141946
3.66E+02	0.271419426
3.66E+02	0.271419392
3.66E+02	0.271419357
3.66E+02	0.271419323
3.66E+02	0.271419289
3.66E+02	0.271419254
3.66E+02	0.27141922
3.66E+02	0.271419186
3.66E+02	0.271419151
3.66E+02	0.271419117
3.66E+02	0.271419083
3.66E+02	0.271419048
3.66E+02	0.271419014
3.66E+02	0.27141898
3.66E+02	0.271418945
3.66E+02	0.271418911
3.66E+02	0.271418877
3.66E+02	0.271418842
3.66E+02	0.271418808
3.66E+02	0.271418774
3.66E+02	0.271418739
3.66E+02	0.271418705
3.66E+02	0.27141867
3.66E+02	0.271418636
3.66E+02	0.271418602
3.66E+02	0.271418567
3.66E+02	0.271418533
3.66E+02	0.271418499
3.66E+02	0.271418464
3.66E+02	0.27141843
3.66E+02	0.271418396
3.66E+02	0.271418361
3.66E+02	0.271418327
3.66E+02	0.271418293
3.66E+02	0.271418258
3.66E+02	0.271418224
3.66E+02	0.27141819
3.66E+02	0.271418155
3.66E+02	0.271418121
3.67E+02	0.271418087
3.67E+02	0.271418052
3.67E+02	0.271418018
3.67E+02	0.271417984
3.67E+02	0.271417949
3.67E+02	0.271417915
3.67E+02	0.27141788
3.67E+02	0.271417846
3.67E+02	0.271417812
3.67E+02	0.271417777
3.67E+02	0.271417743
3.67E+02	0.271417709
3.67E+02	0.271417674
3.67E+02	0.27141764
3.67E+02	0.271417606
3.67E+02	0.271417571
3.67E+02	0.271417537
3.67E+02	0.271417503
3.67E+02	0.271417468
3.67E+02	0.271417434
3.67E+02	0.2714174
3.67E+02	0.271417365
3.67E+02	0.271417331
3.67E+02	0.271417297
3.67E+02	0.271417262
3.67E+02	0.271417228
3.67E+02	0.271417194
3.67E+02	0.271417159
3.67E+02	0.271417125
3.67E+02	0.271417091
3.67E+02	0.271417056
3.67E+02	0.271417022
3.67E+02	0.271416987
3.67E+02	0.271416953
3.67E+02	0.271416919
3.67E+02	0.271416884
3.67E+02	0.27141685
3.67E+02	0.271416816
3.67E+02	0.271416781
3.67E+02	0.271416747
3.67E+02	0.271416713
3.67E+02	0.271416678
3.67E+02	0.271416644
3.67E+02	0.27141661
3.67E+02	0.271416575
3.67E+02	0.271416541
3.67E+02	0.271416507
3.67E+02	0.271416472
3.67E+02	0.271416438
3.67E+02	0.271416404
3.67E+02	0.271416369
3.67E+02	0.271416335
3.67E+02	0.271416301
3.67E+02	0.271416266
3.67E+02	0.271416232
3.67E+02	0.271416197
3.67E+02	0.271416163
3.67E+02	0.271416129
3.67E+02	0.271416094
3.67E+02	0.27141606
3.67E+02	0.271416026
3.67E+02	0.271415991
3.67E+02	0.271415957
3.67E+02	0.271415923
3.67E+02	0.271415888
3.67E+02	0.271415854
3.67E+02	0.27141582
3.67E+02	0.271415785
3.67E+02	0.271415751
3.67E+02	0.271415717
3.67E+02	0.271415682
3.67E+02	0.271415648
3.67E+02	0.271415614
3.67E+02	0.271415579
3.67E+02	0.271415545
3.67E+02	0.271415511
3.67E+02	0.271415476
3.67E+02	0.271415442
3.67E+02	0.271415408
3.67E+02	0.271415373
3.67E+02	0.271415339
3.67E+02	0.271415304
3.67E+02	0.27141527
3.67E+02	0.271415236
3.67E+02	0.271415201
3.67E+02	0.271415167
3.67E+02	0.271415133
3.67E+02	0.271415098
3.67E+02	0.271415064
3.67E+02	0.27141503
3.67E+02	0.271414995
3.67E+02	0.271414961
3.67E+02	0.271414927
3.67E+02	0.271414892
3.67E+02	0.271414858
3.67E+02	0.271414824
3.67E+02	0.271414789
3.67E+02	0.271414755
3.67E+02	0.271414721
3.67E+02	0.271414686
3.67E+02	0.271414652
3.67E+02	0.271414618
3.67E+02	0.271414583
3.67E+02	0.271414549
3.67E+02	0.271414514
3.67E+02	0.27141448
3.68E+02	0.271414446
3.68E+02	0.271414411
3.68E+02	0.271414377
3.68E+02	0.271414343
3.68E+02	0.271414308
3.68E+02	0.271414274
3.68E+02	0.27141424
3.68E+02	0.271414205
3.68E+02	0.271414171
3.68E+02	0.271414137
3.68E+02	0.271414102
3.68E+02	0.271414068
3.68E+02	0.271414034
3.68E+02	0.271413999
3.68E+02	0.271413965
3.68E+02	0.271413931
3.68E+02	0.271413896
3.68E+02	0.271413862
3.68E+02	0.271413828
3.68E+02	0.271413793
3.68E+02	0.271413759
3.68E+02	0.271413725
3.68E+02	0.27141369
3.68E+02	0.271413656
3.68E+02	0.271413621
3.68E+02	0.271413587
3.68E+02	0.271413553
3.68E+02	0.271413518
3.68E+02	0.271413484
3.68E+02	0.27141345
3.68E+02	0.271413415
3.68E+02	0.271413381
3.68E+02	0.271413347
3.68E+02	0.271413312
3.68E+02	0.271413278
3.68E+02	0.271413244
3.68E+02	0.271413209
3.68E+02	0.271413175
3.68E+02	0.271413141
3.68E+02	0.271413106
3.68E+02	0.271413072
3.68E+02	0.271413038
3.68E+02	0.271413003
3.68E+02	0.271412969
3.68E+02	0.271412935
3.68E+02	0.2714129
3.68E+02	0.271412866
3.68E+02	0.271412832
3.68E+02	0.271412797
3.68E+02	0.271412763
3.68E+02	0.271412728
3.68E+02	0.271412694
3.68E+02	0.27141266
3.68E+02	0.271412625
3.68E+02	0.271412591
3.68E+02	0.271412557
3.68E+02	0.271412522
3.68E+02	0.271412488
3.68E+02	0.271412454
3.68E+02	0.271412419
3.68E+02	0.271412385
3.68E+02	0.271412351
3.68E+02	0.271412316
3.68E+02	0.271412282
3.68E+02	0.271412248
3.68E+02	0.271412213
3.68E+02	0.271412179
3.68E+02	0.271412145
3.68E+02	0.27141211
3.68E+02	0.271412076
3.68E+02	0.271412042
3.68E+02	0.271412007
3.68E+02	0.271411973
3.68E+02	0.271411939
3.68E+02	0.271411904
3.68E+02	0.27141187
3.68E+02	0.271411836
3.68E+02	0.271411801
3.68E+02	0.271411767
3.68E+02	0.271411732
3.68E+02	0.271411698
3.68E+02	0.271411664
3.68E+02	0.271411629
3.68E+02	0.271411595
3.68E+02	0.271411561
3.68E+02	0.271411526
3.68E+02	0.271411492
3.68E+02	0.271411458
3.68E+02	0.271411423
3.68E+02	0.271411389
3.68E+02	0.271411355
3.68E+02	0.27141132
3.68E+02	0.271411286
3.68E+02	0.271411252
3.68E+02	0.271411217
3.68E+02	0.271411183
3.68E+02	0.271411149
3.68E+02	0.271411114
3.68E+02	0.27141108
3.68E+02	0.271411046
3.68E+02	0.271411011
3.68E+02	0.271410977
3.68E+02	0.271410943
3.68E+02	0.271410908
3.68E+02	0.271410874
3.69E+02	0.27141084
3.69E+02	0.271410805
3.69E+02	0.271410771
3.69E+02	0.271410736
3.69E+02	0.271410702
3.69E+02	0.271410668
3.69E+02	0.271410633
3.69E+02	0.271410599
3.69E+02	0.271410565
3.69E+02	0.27141053
3.69E+02	0.271410496
3.69E+02	0.271410462
3.69E+02	0.271410427
3.69E+02	0.271410393
3.69E+02	0.271410359
3.69E+02	0.271410324
3.69E+02	0.27141029
3.69E+02	0.271410256
3.69E+02	0.271410221
3.69E+02	0.271410187
3.69E+02	0.271410153
3.69E+02	0.271410118
3.69E+02	0.271410084
3.69E+02	0.27141005
3.69E+02	0.271410015
3.69E+02	0.271409981
3.69E+02	0.271409947
3.69E+02	0.271409912
3.69E+02	0.271409878
3.69E+02	0.271409843
3.69E+02	0.271409809
3.69E+02	0.271409775
3.69E+02	0.27140974
3.69E+02	0.271409706
3.69E+02	0.271409672
3.69E+02	0.271409637
3.69E+02	0.271409603
3.69E+02	0.271409569
3.69E+02	0.271409534
3.69E+02	0.2714095
3.69E+02	0.271409466
3.69E+02	0.271409431
3.69E+02	0.271409397
3.69E+02	0.271409363
3.69E+02	0.271409328
3.69E+02	0.271409294
3.69E+02	0.27140926
3.69E+02	0.271409225
3.69E+02	0.271409191
3.69E+02	0.271409157
3.69E+02	0.271409122
3.69E+02	0.271409088
3.69E+02	0.271409054
3.69E+02	0.271409019
3.69E+02	0.271408985
3.69E+02	0.271408951
3.69E+02	0.271408916
3.69E+02	0.271408882
3.69E+02	0.271408847
3.69E+02	0.271408813
3.69E+02	0.271408779
3.69E+02	0.271408744
3.69E+02	0.27140871
3.69E+02	0.271408676
3.69E+02	0.271408641
3.69E+02	0.271408607
3.69E+02	0.271408573
3.69E+02	0.271408538
3.69E+02	0.271408504
3.69E+02	0.27140847
3.69E+02	0.271408435
3.69E+02	0.271408401
3.69E+02	0.271408367
3.69E+02	0.271408332
3.69E+02	0.271408298
3.69E+02	0.271408264
3.69E+02	0.271408229
3.69E+02	0.271408195
3.69E+02	0.271408161
3.69E+02	0.271408126
3.69E+02	0.271408092
3.69E+02	0.271408058
3.69E+02	0.271408023
3.69E+02	0.271407989
3.69E+02	0.271407955
3.69E+02	0.27140792
3.69E+02	0.271407886
3.69E+02	0.271407852
3.69E+02	0.271407817
3.69E+02	0.271407783
3.69E+02	0.271407748
3.69E+02	0.271407714
3.69E+02	0.27140768
3.69E+02	0.271407645
3.69E+02	0.271407611
3.69E+02	0.271407577
3.69E+02	0.271407542
3.69E+02	0.271407508
3.69E+02	0.271407474
3.69E+02	0.271407439
3.69E+02	0.271407405
3.69E+02	0.271407371
3.69E+02	0.271407336
3.69E+02	0.271407302
3.69E+02	0.271407268
3.69E+02	0.271407233
3.70E+02	0.271407199
3.70E+02	0.271407165
3.70E+02	0.27140713
3.70E+02	0.271407096
3.70E+02	0.271407062
3.70E+02	0.271407027
3.70E+02	0.271406993
3.70E+02	0.271406959
3.70E+02	0.271406924
3.70E+02	0.27140689
3.70E+02	0.271406856
3.70E+02	0.271406821
3.70E+02	0.271406787
3.70E+02	0.271406752
3.70E+02	0.271406718
3.70E+02	0.271406684
3.70E+02	0.271406649
3.70E+02	0.271406615
3.70E+02	0.271406581
3.70E+02	0.271406546
3.70E+02	0.271406512
3.70E+02	0.271406478
3.70E+02	0.271406443
3.70E+02	0.271406409
3.70E+02	0.271406375
3.70E+02	0.27140634
3.70E+02	0.271406306
3.70E+02	0.271406272
3.70E+02	0.271406237
3.70E+02	0.271406203
3.70E+02	0.271406169
3.70E+02	0.271406134
3.70E+02	0.2714061
3.70E+02	0.271406066
3.70E+02	0.271406031
3.70E+02	0.271405997
3.70E+02	0.271405963
3.70E+02	0.271405928
3.70E+02	0.271405894
3.70E+02	0.27140586
3.70E+02	0.271405825
3.70E+02	0.271405791
3.70E+02	0.271405757
3.70E+02	0.271405722
3.70E+02	0.271405688
3.70E+02	0.271405654
3.70E+02	0.271405619
3.70E+02	0.271405585
3.70E+02	0.27140555
3.70E+02	0.271405516
3.70E+02	0.271405482
3.70E+02	0.271405447
3.70E+02	0.271405413
3.70E+02	0.271405379
3.70E+02	0.271405344
3.70E+02	0.27140531
3.70E+02	0.271405276
3.70E+02	0.271405241
3.70E+02	0.271405207
3.70E+02	0.271405173
3.70E+02	0.271405138
3.70E+02	0.271405104
3.70E+02	0.27140507
3.70E+02	0.271405035
3.70E+02	0.271405001
3.70E+02	0.271404967
3.70E+02	0.271404932
3.70E+02	0.271404898
3.70E+02	0.271404864
3.70E+02	0.271404829
3.70E+02	0.271404795
3.70E+02	0.271404761
3.70E+02	0.271404726
3.70E+02	0.271404692
3.70E+02	0.271404658
3.70E+02	0.271404623
3.70E+02	0.271404589
3.70E+02	0.271404554
3.70E+02	0.27140452
3.70E+02	0.271404486
3.70E+02	0.271404451
3.70E+02	0.271404417
3.70E+02	0.271404383
3.70E+02	0.271404348
3.70E+02	0.271404314
3.70E+02	0.27140428
3.70E+02	0.271404245
3.70E+02	0.271404211
3.70E+02	0.271404177
3.70E+02	0.271404142
3.70E+02	0.271404108
3.70E+02	0.271404074
3.70E+02	0.271404039
3.70E+02	0.271404005
3.70E+02	0.271403971
3.70E+02	0.271403936
3.70E+02	0.271403902
3.70E+02	0.271403868
3.70E+02	0.271403833
3.70E+02	0.271403799
3.70E+02	0.271403765
3.70E+02	0.27140373
3.70E+02	0.271403696
3.70E+02	0.271403662
3.70E+02	0.271403627
3.71E+02	0.271403593
3.71E+02	0.271403559
3.71E+02	0.271403524
3.71E+02	0.27140349
3.71E+02	0.271403456
3.71E+02	0.271403421
3.71E+02	0.271403387
3.71E+02	0.271403353
3.71E+02	0.271403318
3.71E+02	0.271403284
3.71E+02	0.271403249
3.71E+02	0.271403215
3.71E+02	0.271403181
3.71E+02	0.271403146
3.71E+02	0.271403112
3.71E+02	0.271403078
3.71E+02	0.271403043
3.71E+02	0.271403009
3.71E+02	0.271402975
3.71E+02	0.27140294
3.71E+02	0.271402906
3.71E+02	0.271402872
3.71E+02	0.271402837
3.71E+02	0.271402803
3.71E+02	0.271402769
3.71E+02	0.271402734
3.71E+02	0.2714027
3.71E+02	0.271402666
3.71E+02	0.271402631
3.71E+02	0.271402597
3.71E+02	0.271402563
3.71E+02	0.271402528
3.71E+02	0.271402494
3.71E+02	0.27140246
3.71E+02	0.271402425
3.71E+02	0.271402391
3.71E+02	0.271402357
3.71E+02	0.271402322
3.71E+02	0.271402288
3.71E+02	0.271402254
3.71E+02	0.271402219
3.71E+02	0.271402185
3.71E+02	0.271402151
3.71E+02	0.271402116
3.71E+02	0.271402082
3.71E+02	0.271402047
3.71E+02	0.271402013
3.71E+02	0.271401979
3.71E+02	0.271401944
3.71E+02	0.27140191
3.71E+02	0.271401876
3.71E+02	0.271401841
3.71E+02	0.271401807
3.71E+02	0.271401773
3.71E+02	0.271401738
3.71E+02	0.271401704
3.71E+02	0.27140167
3.71E+02	0.271401635
3.71E+02	0.271401601
3.71E+02	0.271401567
3.71E+02	0.271401532
3.71E+02	0.271401498
3.71E+02	0.271401464
3.71E+02	0.271401429
3.71E+02	0.271401395
3.71E+02	0.271401361
3.71E+02	0.271401326
3.71E+02	0.271401292
3.71E+02	0.271401258
3.71E+02	0.271401223
3.71E+02	0.271401189
3.71E+02	0.271401155
3.71E+02	0.27140112
3.71E+02	0.271401086
3.71E+02	0.271401052
3.71E+02	0.271401017
3.71E+02	0.271400983
3.71E+02	0.271400949
3.71E+02	0.271400914
3.71E+02	0.27140088
3.71E+02	0.271400846
3.71E+02	0.271400811
3.71E+02	0.271400777
3.71E+02	0.271400743
3.71E+02	0.271400708
3.71E+02	0.271400674
3.71E+02	0.271400639
3.71E+02	0.271400605
3.71E+02	0.271400571
3.71E+02	0.271400536
3.71E+02	0.271400502
3.71E+02	0.271400468
3.71E+02	0.271400433
3.71E+02	0.271400399
3.71E+02	0.271400365
3.71E+02	0.27140033
3.71E+02	0.271400296
3.71E+02	0.271400262
3.71E+02	0.271400227
3.71E+02	0.271400193
3.71E+02	0.271400159
3.71E+02	0.271400124
3.71E+02	0.27140009
3.71E+02	0.271400056
3.71E+02	0.271400021
3.71E+02	0.271399987
3.72E+02	0.271399953
3.72E+02	0.271399918
3.72E+02	0.271399884
3.72E+02	0.27139985
3.72E+02	0.271399815
3.72E+02	0.271399781
3.72E+02	0.271399747
3.72E+02	0.271399712
3.72E+02	0.271399678
3.72E+02	0.271399644
3.72E+02	0.271399609
3.72E+02	0.271399575
3.72E+02	0.271399541
3.72E+02	0.271399506
3.72E+02	0.271399472
3.72E+02	0.271399438
3.72E+02	0.271399403
3.72E+02	0.271399369
3.72E+02	0.271399335
3.72E+02	0.2713993
3.72E+02	0.271399266
3.72E+02	0.271399231
3.72E+02	0.271399197
3.72E+02	0.271399163
3.72E+02	0.271399128
3.72E+02	0.271399094
3.72E+02	0.27139906
3.72E+02	0.271399025
3.72E+02	0.271398991
3.72E+02	0.271398957
3.72E+02	0.271398922
3.72E+02	0.271398888
3.72E+02	0.271398854
3.72E+02	0.271398819
3.72E+02	0.271398785
3.72E+02	0.271398751
3.72E+02	0.271398716
3.72E+02	0.271398682
3.72E+02	0.271398648
3.72E+02	0.271398613
3.72E+02	0.271398579
3.72E+02	0.271398545
3.72E+02	0.27139851
3.72E+02	0.271398476
3.72E+02	0.271398442
3.72E+02	0.271398407
3.72E+02	0.271398373
3.72E+02	0.271398339
3.72E+02	0.271398304
3.72E+02	0.27139827
3.72E+02	0.271398236
3.72E+02	0.271398201
3.72E+02	0.271398167
3.72E+02	0.271398133
3.72E+02	0.271398098
3.72E+02	0.271398064
3.72E+02	0.27139803
3.72E+02	0.271397995
3.72E+02	0.271397961
3.72E+02	0.271397927
3.72E+02	0.271397892
3.72E+02	0.271397858
3.72E+02	0.271397823
3.72E+02	0.271397789
3.72E+02	0.271397755
3.72E+02	0.27139772
3.72E+02	0.271397686
3.72E+02	0.271397652
3.72E+02	0.271397617
3.72E+02	0.271397583
3.72E+02	0.271397549
3.72E+02	0.271397514
3.72E+02	0.27139748
3.72E+02	0.271397446
3.72E+02	0.271397411
3.72E+02	0.271397377
3.72E+02	0.271397343
3.72E+02	0.271397308
3.72E+02	0.271397274
3.72E+02	0.27139724
3.72E+02	0.271397205
3.72E+02	0.271397171
3.72E+02	0.271397137
3.72E+02	0.271397102
3.72E+02	0.271397068
3.72E+02	0.271397034
3.72E+02	0.271396999
3.72E+02	0.271396965
3.72E+02	0.271396931
3.72E+02	0.271396896
3.72E+02	0.271396862
3.72E+02	0.271396828
3.72E+02	0.271396793
3.72E+02	0.271396759
3.72E+02	0.271396725
3.72E+02	0.27139669
3.72E+02	0.271396656
3.72E+02	0.271396622
3.72E+02	0.271396587
3.72E+02	0.271396553
3.72E+02	0.271396519
3.72E+02	0.271396484
3.72E+02	0.27139645
3.72E+02	0.271396416
3.72E+02	0.271396381
3.73E+02	0.271396347
3.73E+02	0.271396312
3.73E+02	0.271396278
3.73E+02	0.271396244
3.73E+02	0.271396209
3.73E+02	0.271396175
3.73E+02	0.271396141
3.73E+02	0.271396106
3.73E+02	0.271396072
3.73E+02	0.271396038
3.73E+02	0.271396003
3.73E+02	0.271395969
3.73E+02	0.271395935
3.73E+02	0.2713959
3.73E+02	0.271395866
3.73E+02	0.271395832
3.73E+02	0.271395797
3.73E+02	0.271395763
3.73E+02	0.271395729
3.73E+02	0.271395694
3.73E+02	0.27139566
3.73E+02	0.271395626
3.73E+02	0.271395591
3.73E+02	0.271395557
3.73E+02	0.271395523
3.73E+02	0.271395488
3.73E+02	0.271395454
3.73E+02	0.27139542
3.73E+02	0.271395385
3.73E+02	0.271395351
3.73E+02	0.271395317
3.73E+02	0.271395282
3.73E+02	0.271395248
3.73E+02	0.271395214
3.73E+02	0.271395179
3.73E+02	0.271395145
3.73E+02	0.271395111
3.73E+02	0.271395076
3.73E+02	0.271395042
3.73E+02	0.271395008
3.73E+02	0.271394973
3.73E+02	0.271394939
3.73E+02	0.271394905
3.73E+02	0.27139487
3.73E+02	0.271394836
3.73E+02	0.271394802
3.73E+02	0.271394767
3.73E+02	0.271394733
3.73E+02	0.271394699
3.73E+02	0.271394664
3.73E+02	0.27139463
3.73E+02	0.271394595
3.73E+02	0.271394561
3.73E+02	0.271394527
3.73E+02	0.271394492
3.73E+02	0.271394458
3.73E+02	0.271394424
3.73E+02	0.271394389
3.73E+02	0.271394355
3.73E+02	0.271394321
3.73E+02	0.271394286
3.73E+02	0.271394252
3.73E+02	0.271394218
3.73E+02	0.271394183
3.73E+02	0.271394149
3.73E+02	0.271394115
3.73E+02	0.27139408
3.73E+02	0.271394046
3.73E+02	0.271394012
3.73E+02	0.271393977
3.73E+02	0.271393943
3.73E+02	0.271393909
3.73E+02	0.271393874
3.73E+02	0.27139384
3.73E+02	0.271393806
3.73E+02	0.271393771
3.73E+02	0.271393737
3.73E+02	0.271393703
3.73E+02	0.271393668
3.73E+02	0.271393634
3.73E+02	0.2713936
3.73E+02	0.271393565
3.73E+02	0.271393531
3.73E+02	0.271393497
3.73E+02	0.271393462
3.73E+02	0.271393428
3.73E+02	0.271393394
3.73E+02	0.271393359
3.73E+02	0.271393325
3.73E+02	0.271393291
3.73E+02	0.271393256
3.73E+02	0.271393222
3.73E+02	0.271393188
3.73E+02	0.271393153
3.73E+02	0.271393119
3.73E+02	0.271393085
3.73E+02	0.27139305
3.73E+02	0.271393016
3.73E+02	0.271392982
3.73E+02	0.271392947
3.73E+02	0.271392913
3.73E+02	0.271392879
3.73E+02	0.271392844
3.73E+02	0.27139281
3.73E+02	0.271392776
3.73E+02	0.271392741
3.74E+02	0.271392707
3.74E+02	0.271392673
3.74E+02	0.271392638
3.74E+02	0.271392604
3.74E+02	0.271392569
3.74E+02	0.271392535
3.74E+02	0.271392501
3.74E+02	0.271392466
3.74E+02	0.271392432
3.74E+02	0.271392398
3.74E+02	0.271392363
3.74E+02	0.271392329
3.74E+02	0.271392295
3.74E+02	0.27139226
3.74E+02	0.271392226
3.74E+02	0.271392192
3.74E+02	0.271392157
3.74E+02	0.271392123
3.74E+02	0.271392089
3.74E+02	0.271392054
3.74E+02	0.27139202
3.74E+02	0.271391986
3.74E+02	0.271391951
3.74E+02	0.271391917
3.74E+02	0.271391883
3.74E+02	0.271391848
3.74E+02	0.271391814
3.74E+02	0.27139178
3.74E+02	0.271391745
3.74E+02	0.271391711
3.74E+02	0.271391677
3.74E+02	0.271391642
3.74E+02	0.271391608
3.74E+02	0.271391574
3.74E+02	0.271391539
3.74E+02	0.271391505
3.74E+02	0.271391471
3.74E+02	0.271391436
3.74E+02	0.271391402
3.74E+02	0.271391368
3.74E+02	0.271391333
3.74E+02	0.271391299
3.74E+02	0.271391265
3.74E+02	0.27139123
3.74E+02	0.271391196
3.74E+02	0.271391162
3.74E+02	0.271391127
3.74E+02	0.271391093
3.74E+02	0.271391059
3.74E+02	0.271391024
3.74E+02	0.27139099
3.74E+02	0.271390956
3.74E+02	0.271390921
3.74E+02	0.271390887
3.74E+02	0.271390853
3.74E+02	0.271390818
3.74E+02	0.271390784
3.74E+02	0.27139075
3.74E+02	0.271390715
3.74E+02	0.271390681
3.74E+02	0.271390647
3.74E+02	0.271390612
3.74E+02	0.271390578
3.74E+02	0.271390544
3.74E+02	0.271390509
3.74E+02	0.271390475
3.74E+02	0.271390441
3.74E+02	0.271390406
3.74E+02	0.271390372
3.74E+02	0.271390338
3.74E+02	0.271390303
3.74E+02	0.271390269
3.74E+02	0.271390234
3.74E+02	0.2713902
3.74E+02	0.271390166
3.74E+02	0.271390131
3.74E+02	0.271390097
3.74E+02	0.271390063
3.74E+02	0.271390028
3.74E+02	0.271389994
3.74E+02	0.27138996
3.74E+02	0.271389925
3.74E+02	0.271389891
3.74E+02	0.271389857
3.74E+02	0.271389822
3.74E+02	0.271389788
3.74E+02	0.271389754
3.74E+02	0.271389719
3.74E+02	0.271389685
3.74E+02	0.271389651
3.74E+02	0.271389616
3.74E+02	0.271389582
3.74E+02	0.271389548
3.74E+02	0.271389513
3.74E+02	0.271389479
3.74E+02	0.271389445
3.74E+02	0.27138941
3.74E+02	0.271389376
3.74E+02	0.271389342
3.74E+02	0.271389307
3.74E+02	0.271389273
3.74E+02	0.271389239
3.74E+02	0.271389204
3.74E+02	0.27138917
3.74E+02	0.271389136
3.75E+02	0.271389101
3.75E+02	0.271389067
3.75E+02	0.271389033
3.75E+02	0.271388998
3.75E+02	0.271388964
3.75E+02	0.27138893
3.75E+02	0.271388895
3.75E+02	0.271388861
3.75E+02	0.271388827
3.75E+02	0.271388792
3.75E+02	0.271388758
3.75E+02	0.271388724
3.75E+02	0.271388689
3.75E+02	0.271388655
3.75E+02	0.271388621
3.75E+02	0.271388586
3.75E+02	0.271388552
3.75E+02	0.271388518
3.75E+02	0.271388483
3.75E+02	0.271388449
3.75E+02	0.271388415
3.75E+02	0.27138838
3.75E+02	0.271388346
3.75E+02	0.271388312
3.75E+02	0.271388277
3.75E+02	0.271388243
3.75E+02	0.271388209
3.75E+02	0.271388174
3.75E+02	0.27138814
3.75E+02	0.271388106
3.75E+02	0.271388071
3.75E+02	0.271388037
3.75E+02	0.271388003
3.75E+02	0.271387968
3.75E+02	0.271387934
3.75E+02	0.2713879
3.75E+02	0.271387865
3.75E+02	0.271387831
3.75E+02	0.271387796
3.75E+02	0.271387762
3.75E+02	0.271387728
3.75E+02	0.271387693
3.75E+02	0.271387659
3.75E+02	0.271387625
3.75E+02	0.27138759
3.75E+02	0.271387556
3.75E+02	0.271387522
3.75E+02	0.271387487
3.75E+02	0.271387453
3.75E+02	0.271387419
3.75E+02	0.271387384
3.75E+02	0.27138735
3.75E+02	0.271387316
3.75E+02	0.271387281
3.75E+02	0.271387247
3.75E+02	0.271387213
3.75E+02	0.271387178
3.75E+02	0.271387144
3.75E+02	0.27138711
3.75E+02	0.271387075
3.75E+02	0.271387041
3.75E+02	0.271387007
3.75E+02	0.271386972
3.75E+02	0.271386938
3.75E+02	0.271386904
3.75E+02	0.271386869
3.75E+02	0.271386835
3.75E+02	0.271386801
3.75E+02	0.271386766
3.75E+02	0.271386732
3.75E+02	0.271386698
3.75E+02	0.271386663
3.75E+02	0.271386629
3.75E+02	0.271386595
3.75E+02	0.27138656
3.75E+02	0.271386526
3.75E+02	0.271386492
3.75E+02	0.271386457
3.75E+02	0.271386423
3.75E+02	0.271386389
3.75E+02	0.271386354
3.75E+02	0.27138632
3.75E+02	0.271386286
3.75E+02	0.271386251
3.75E+02	0.271386217
3.75E+02	0.271386183
3.75E+02	0.271386148
3.75E+02	0.271386114
3.75E+02	0.27138608
3.75E+02	0.271386045
3.75E+02	0.271386011
3.75E+02	0.271385977
3.75E+02	0.271385942
3.75E+02	0.271385908
3.75E+02	0.271385874
3.75E+02	0.271385839
3.75E+02	0.271385805
3.75E+02	0.271385771
3.75E+02	0.271385736
3.75E+02	0.271385702
3.75E+02	0.271385668
3.75E+02	0.271385633
3.75E+02	0.271385599
3.75E+02	0.271385565
3.75E+02	0.27138553
3.75E+02	0.271385496
3.76E+02	0.271385462
3.76E+02	0.271385427
3.76E+02	0.271385393
3.76E+02	0.271385359
3.76E+02	0.271385324
3.76E+02	0.27138529
3.76E+02	0.271385256
3.76E+02	0.271385221
3.76E+02	0.271385187
3.76E+02	0.271385153
3.76E+02	0.271385118
3.76E+02	0.271385084
3.76E+02	0.27138505
3.76E+02	0.271385015
3.76E+02	0.271384981
