Bandera Gray		Buffalo Berea		Gray Berea		
PV	Amplitude, Pa	PV	Amplitude, Pa	PV	Amplitude, Pa	
228.7823442	0.256584807	189.3625333	0.149626882	314.8435817	0.192068479	
229.0674383	0.256263737	189.6039339	0.150070968	315.2185902	0.190281845	
229.3525235	0.255737452	189.8453386	0.150317382	315.5936033	0.189362771	
229.6376097	0.255260751	190.0867398	0.15047109	315.9686046	0.188132256	
229.9226955	0.255477692	190.3281399	0.150863506	316.3436036	0.187566947	
230.2077688	0.255300687	190.5695466	0.151119745	316.7185865	0.186951397	
230.4928442	0.254714959	190.8109467	0.151090989	317.0935851	0.186844196	
230.7779325	0.254828656	191.0523436	0.151188656	317.4685702	0.18642054	
231.0630159	0.255064117	191.2937416	0.151002979	317.8435317	0.186860044	
231.348089	0.255433903	191.5351357	0.150810632	318.2185003	0.186484053	
231.6331581	0.255386384	191.7765243	0.150549476	318.5934463	0.187516414	
231.9182325	0.255386036	192.0179095	0.150088028	318.9684081	0.18840423	
232.2032918	0.255911119	192.2592873	0.149643473	319.3433507	0.188748398	
232.4883483	0.255833966	192.5006726	0.149608855	319.7182718	0.189488934	
232.7734039	0.255957964	192.7420608	0.149439143	320.0931883	0.190784818	
233.0584544	0.255860037	192.9834504	0.149159905	320.4680918	0.191707394	
233.3434953	0.255909195	193.2248328	0.149141959	320.8429986	0.193513742	
233.6285363	0.256326592	193.4662157	0.14916105	321.2179095	0.195349588	
233.9135694	0.256283034	193.7076014	0.149322613	321.5928094	0.197168771	
234.1986047	0.256043264	193.9489933	0.148963261	321.9676943	0.199467525	
234.4836292	0.256239585	194.190374	0.148825189	322.3425734	0.201465919	
234.7686462	0.256758861	194.4317587	0.14854452	322.7174351	0.203256968	
235.0536646	0.25679804	194.6731403	0.148279813	323.0922842	0.205631242	
235.3386795	0.256799666	194.9145212	0.14773515	323.4671306	0.208247832	
235.623687	0.256593151	195.1559039	0.14747197	323.8419745	0.210473013	
235.9086963	0.256535331	195.3972756	0.147053324	324.2168071	0.212694852	
236.1937127	0.256530232	195.6386445	0.146771191	324.5916496	0.215260108	
236.4787145	0.256813906	195.8800244	0.145861799	324.966487	0.21722978	
236.7637262	0.257081784	196.1213997	0.145587868	325.3413239	0.219416689	
237.048718	0.257247785	196.3627798	0.145140314	325.7161295	0.222011158	
237.333729	0.25727887	196.6041627	0.144665786	326.0909474	0.223373139	
237.6187302	0.257270557	196.8455343	0.144574729	326.4657283	0.225813798	
237.903727	0.257181228	197.0868953	0.144100695	326.8405172	0.227832674	
238.1887237	0.257508035	197.3282553	0.144059221	327.2153075	0.229429651	
238.4737048	0.258058757	197.5696078	0.143905706	327.5900697	0.230920737	
238.7586859	0.258088675	197.8109763	0.14377961	327.9648533	0.232210645	
239.043668	0.258512396	198.05234	0.143568102	328.3396255	0.233636709	
239.3286488	0.258548193	198.2937045	0.143158972	328.714378	0.235256414	
239.6136235	0.258748068	198.5350711	0.142779514	329.0891317	0.236585946	
239.8985886	0.258628098	198.7764403	0.142835917	329.4638563	0.238228616	
240.183536	0.258417635	199.0178011	0.142856722	329.8385856	0.239234964	
240.4685017	0.258125626	199.2591647	0.142552441	330.2133103	0.240222405	
240.7534659	0.257877853	199.5005205	0.142367199	330.5880349	0.240956808	
241.0384315	0.25812082	199.7418738	0.142494068	330.9627444	0.240938545	
241.3233778	0.25852512	199.9832445	0.142279716	331.33744	0.240810533	
241.6083267	0.258506565	200.2246053	0.142121027	331.7121377	0.240923865	
241.8932753	0.258755037	200.4659599	0.142420293	332.086826	0.240613162	
242.1782123	0.259083261	200.7073144	0.142743079	332.4615129	0.239953442	
242.4631726	0.259319147	200.9486704	0.14293859	332.8361817	0.239257929	
242.7481102	0.259227556	201.1900373	0.143205944	333.2108653	0.238476346	
243.0330324	0.25897821	201.43139	0.14328007	333.5855301	0.237304647	
243.3179785	0.258475643	201.6727445	0.143295776	333.9601863	0.237126376	
243.6029059	0.258306775	201.9140855	0.143238498	334.3348235	0.236555469	
243.8878454	0.2578844	202.1554331	0.143164366	334.7094683	0.236268334	
244.1727788	0.258169696	202.3967884	0.143165822	335.0841031	0.235523283	
244.4577049	0.257618603	202.6381301	0.142952793	335.4587206	0.235024579	
244.7426328	0.257405415	202.8794786	0.142722475	335.8333292	0.234397609	
245.0275537	0.257804424	203.1208313	0.142770653	336.2079481	0.234184236	
245.312478	0.257931831	203.3621819	0.142556148	336.5825715	0.234596155	
245.5973969	0.257886151	203.6035357	0.142680155	336.9571606	0.234202174	
245.8823088	0.257658188	203.844871	0.142775872	337.3317674	0.234927252	
246.1672258	0.257871725	204.0862143	0.142363276	337.7063539	0.234429256	
246.4521375	0.258027129	204.3275609	0.142723426	338.0809135	0.234502595	
246.7370376	0.257625879	204.568902	0.143003433	338.455499	0.235146505	
247.021931	0.257253935	204.8102391	0.142877697	338.8300562	0.235363344	
247.3068347	0.257007437	205.0515801	0.142739429	339.2046154	0.234808997	
247.5917104	0.257426914	205.2929247	0.142692462	339.5791525	0.235393686	
247.8765803	0.257818658	205.5342577	0.142173641	339.9537075	0.235877448	
248.1614717	0.257552739	205.7755982	0.141844234	340.3282315	0.235723453	
248.4463601	0.257637618	206.016926	0.141538556	340.7027604	0.23691523	
248.7312328	0.257329293	206.2582582	0.141175838	341.0772804	0.236863346	
249.0160864	0.257430484	206.4995954	0.1407884	341.4518004	0.23683591	
249.3009717	0.25730315	206.7409379	0.140477899	341.8263237	0.237086994	
249.5858387	0.257268148	206.9822586	0.140360285	342.2008403	0.237213824	
249.8706971	0.257351529	207.2235977	0.140262055	342.5753429	0.236919499	
250.1555592	0.25731698	207.4649277	0.140085819	342.9498264	0.236915838	
250.440422	0.257634553	207.7062613	0.139809305	343.3242875	0.236550891	
250.7252924	0.257925598	207.9475994	0.139716707	343.6987836	0.235581889	
251.0101427	0.257721884	208.1889194	0.1399628	344.0732528	0.234956068	
251.2949989	0.257422163	208.430253	0.140295707	344.4477229	0.235285291	
251.5798462	0.257517441	208.6715784	0.140254636	344.8221797	0.234062514	
251.8646861	0.257446733	208.912914	0.140080052	345.1966228	0.234078236	
252.1495495	0.257785454	209.1542379	0.139993895	345.571062	0.233481541	
252.4343982	0.257927984	209.3955547	0.140263808	345.9454967	0.233199418	
252.7192421	0.257837272	209.6368692	0.139958317	346.3199281	0.231595337	
253.0040748	0.257213352	209.8781882	0.139885552	346.694337	0.231886985	
253.2889236	0.257070549	210.1195091	0.140065318	347.0687753	0.231990688	
253.5737532	0.257350551	210.3608214	0.140081373	347.4431832	0.231829346	
253.8585948	0.257458858	210.6021331	0.140148955	347.8175908	0.231672053	
254.1434311	0.257513669	210.8434433	0.140162664	348.1919988	0.23171187	
254.4282605	0.257173129	211.0847617	0.140048425	348.5663889	0.231570111	
254.713089	0.257145864	211.3260707	0.140087758	348.9407859	0.231288695	
254.9979098	0.257004094	211.567379	0.140025658	349.3151712	0.230686422	
255.2827382	0.256990838	211.8086936	0.140038994	349.6895359	0.229763275	
255.5675627	0.256961923	212.0500038	0.140147853	350.06391	0.230295253	
255.8523804	0.256413864	212.2913112	0.140396106	350.438268	0.230683045	
256.1371848	0.256078071	212.5326206	0.140579235	350.8126168	0.230854341	
256.4219909	0.255943094	212.7739294	0.140423144	351.1869416	0.231212745	
256.7068059	0.255579891	213.0152373	0.14034319	351.5612981	0.231321772	
256.9915971	0.25544783	213.2565359	0.14024871	351.9356103	0.231706297	
257.2763927	0.255177487	213.4978464	0.140139341	352.3099407	0.231897818	
257.5611987	0.255251731	213.7391539	0.140096997	352.6842608	0.231633913	
257.8459876	0.255394872	213.980457	0.140053524	353.0585701	0.23193265	
258.1307761	0.25537914	214.2217627	0.140083674	353.4328746	0.233188056	
258.4155587	0.25611483	214.4630617	0.139876386	353.8071682	0.233840871	
258.7003471	0.256071625	214.7043647	0.139907852	354.1814653	0.235394281	
258.9851374	0.256020926	214.9456649	0.1398354	354.5557565	0.23648665	
259.2699112	0.256290939	215.1869661	0.139940554	354.9300341	0.238089638	
259.5546869	0.25562832	215.4282618	0.139736776	355.3043219	0.239056904	
259.8394591	0.255909755	215.6695554	0.139554155	355.6785885	0.239739202	
260.1242268	0.256113383	215.9108624	0.138984525	356.0528375	0.239982954	
260.409002	0.2563584	216.1521619	0.138768483	356.4270952	0.240405132	
260.6937759	0.256394851	216.3934632	0.13860656	356.8013471	0.240448673	
260.9785296	0.25658162	216.6347551	0.137943832	357.1755745	0.240468318	
261.2632918	0.256775487	216.8760455	0.137516464	357.5498061	0.240485267	
261.5480588	0.257171707	217.1173324	0.137165942	357.9240338	0.23932955	
261.8328132	0.257582186	217.3586285	0.136686664	358.2982554	0.239939541	
262.1175584	0.257482888	217.5999233	0.136097222	358.6724902	0.240059291	
262.4023121	0.257142945	217.8412069	0.135821815	359.0466826	0.240067074	
262.6870567	0.256842417	218.0824854	0.135078706	359.4208864	0.240294705	
262.9718074	0.256960541	218.3237708	0.134480043	359.7950902	0.239184266	
263.2565571	0.257239664	218.5650564	0.134074731	360.1692746	0.23825701	
263.5413045	0.257406811	218.8063484	0.133627509	360.5434681	0.237997	
263.8260351	0.257226722	219.0476252	0.133375903	360.9176306	0.237253115	
264.1107818	0.256861272	219.2889048	0.132937068	361.2918039	0.236076268	
264.3955046	0.256327066	219.5301885	0.132622022	361.6659985	0.235181024	
264.6802361	0.256464392	219.771475	0.132373372	362.040159	0.234318883	
264.9649564	0.256395913	220.0127541	0.132386969	362.4143255	0.233479261	
265.2496852	0.256455994	220.2540367	0.132031872	362.7884504	0.23220337	
265.5344087	0.256812026	220.4953095	0.131873821	363.1625988	0.231751605	
265.8191277	0.256886664	220.7365908	0.131367125	363.5367325	0.230184899	
266.1038521	0.256635176	220.9778644	0.131146889	363.9108384	0.22944859	
266.3885704	0.256764758	221.2191466	0.131154277	364.2849713	0.228643518	
266.673293	0.256644791	221.4604233	0.130957386	364.65907	0.227106963	
266.9580029	0.256597868	221.7016965	0.130538924	365.0331967	0.225706602	
267.2427206	0.256554664	221.9429621	0.130667988	365.4073106	0.226409464	
267.5274269	0.256525012	222.1842374	0.130309197	365.7813931	0.225051518	
267.8121321	0.256553742	222.4255123	0.130066242	366.15549	0.224320712	
268.0968356	0.256096868	222.6667837	0.129868203	366.5295669	0.223738539	
268.3815251	0.255901302	222.9080414	0.129824168	366.9036417	0.222966261	
268.6662264	0.255753291	223.1493039	0.12970888	367.2777152	0.222242543	
268.9509263	0.255838781	223.3905636	0.129787535	367.651778	0.221386687	
269.2356158	0.255695038	223.6318319	0.129764683	368.0258443	0.221049311	
269.5203046	0.25546015	223.8730963	0.129893797	368.3999044	0.221070952	
269.8049886	0.255264276	224.1143657	0.129927715	368.7739494	0.221619303	
270.0896751	0.255212154	224.3556182	0.129322424	369.1479914	0.221181547	
270.3743488	0.255223692	224.5968739	0.128719258	369.5220273	0.221049835	
270.6590313	0.255359082	224.8381389	0.128717332	369.8960743	0.220699127	
270.9436881	0.255360697	225.0794008	0.128575453	370.2700931	0.220494416	
271.2283547	0.255417004	225.320654	0.128615927	370.6441053	0.220456711	
271.5130252	0.255335123	225.5619038	0.128312144	371.0181219	0.220632902	
271.7976884	0.255114734	225.8031608	0.128300124	371.3921314	0.220391346	
272.0823561	0.25495248	226.044415	0.128393234	371.7661295	0.220510381	
272.367013	0.254877018	226.2856602	0.12827584	372.1401277	0.220612433	
272.6516661	0.254697943	226.5269211	0.128443378	372.5141243	0.219809612	
272.9363159	0.253838305	226.7681677	0.128650488	372.888116	0.218964368	
273.220967	0.253584786	227.009418	0.128596665	373.2620987	0.218474275	
273.5056236	0.253674403	227.2506699	0.128502155	373.6360555	0.217783656	
273.7902771	0.253526218	227.4919221	0.128460505	374.0100249	0.217054513	
274.0749066	0.254318129	227.7331729	0.128472876	374.3840054	0.216066227	
274.35955	0.254302514	227.9744235	0.128125776	374.7579553	0.214896	
274.6441786	0.254607726	228.2156704	0.128456187	375.1318961	0.214218769	
274.9288448	0.254582502	228.4569208	0.128520644	375.5058415	0.213113456	
275.2134853	0.254543054	228.6981764	0.128695985	375.8797908	0.212466028	
275.4981151	0.254489597	228.9394265	0.129001635	376.2537236	0.211327814	
275.7827469	0.254281396	229.180678	0.129096874	376.6276518	0.21009607	
276.0673691	0.254117048	229.4219318	0.129282047	377.0015786	0.21048073	
276.3519915	0.254049965	229.6631765	0.129476874	377.3755109	0.209474013	
276.6366007	0.25376328	229.9044115	0.129735327	377.7494177	0.208437899	
276.9212286	0.253912385	230.1456519	0.129575967	378.1233115	0.207314021	
277.2058361	0.254213359	230.3868844	0.129877153	378.4972143	0.206099699	
277.4904587	0.254097636	230.6281278	0.130066751	378.8711145	0.204848781	
277.7750551	0.253984847	230.8693688	0.130319952	379.2449967	0.204139633	
278.0596623	0.253860102	231.1106147	0.130114101	379.6188635	0.202862008	
278.344264	0.254432036	231.3518507	0.130402202	379.9927368	0.201992831	
278.6288572	0.255126404	231.5930674	0.13043575	380.3666288	0.201279036	
278.9134589	0.25581204	231.8342986	0.130569979	380.7404714	0.20013835	
279.1980514	0.25584944	232.0755442	0.130452158	381.1143349	0.198862268	
279.4826433	0.25620175	232.3167824	0.13025128	381.4881775	0.197853342	
279.7672368	0.256242412	232.5580079	0.130512274	381.8620392	0.197268891	
280.0518274	0.255989367	232.7992321	0.130438312	382.2358652	0.196322297	
280.3364116	0.255907982	233.0404661	0.130649605	382.6097003	0.1953115	
280.6209728	0.256056445	233.2817038	0.130725793	382.9835284	0.194333594	
280.9055608	0.256018381	233.5229303	0.13080075	383.3573359	0.193568991	
281.1901406	0.255997277	233.7641573	0.130864475	383.7311375	0.193261179	
281.4747131	0.255932293	234.0053829	0.130871586	384.1049606	0.192636635	
281.7592893	0.255746253	234.2466133	0.130750403	384.4787742	0.19179574	
282.0438671	0.255892625	234.4878241	0.130758803	384.8525812	0.191229071	
282.3284362	0.255761224	234.7290447	0.130553521	385.2263734	0.190138857	
282.6130035	0.25633438	234.970275	0.130508949	385.6001518	0.189715066	
282.8975582	0.256595719	235.2114912	0.130149699	385.9739259	0.189506904	
283.1821269	0.256545724	235.4527137	0.130161703	386.3477097	0.189303468	
283.4666845	0.256184001	235.6939422	0.12980088	386.7214929	0.188866644	
283.7512221	0.256155431	235.9351591	0.129318976	387.0952639	0.188499645	
284.0357668	0.256244643	236.1763823	0.128836291	387.469036	0.187937435	
284.3203115	0.256189288	236.4176045	0.128394402	387.8427681	0.187270186	
284.6048587	0.255889363	236.6588293	0.128464186	388.2165198	0.18706692	
284.8894066	0.256308295	236.9000447	0.128040403	388.590274	0.186865631	
285.1739571	0.256328651	237.1412655	0.127765265	388.9639854	0.186558632	
285.4585095	0.255851728	237.3824778	0.127832865	389.3377116	0.186183997	
285.7430529	0.255869431	237.6237069	0.127670984	389.7114299	0.186176236	
286.027596	0.255068998	237.8649246	0.127803974	390.0851503	0.185691219	
286.3121268	0.254927974	238.1061362	0.127914295	390.4588649	0.185245331	
286.596657	0.255087627	238.347342	0.127713331	390.8325763	0.184985018	
286.8811794	0.25508315	238.5885661	0.127932551	391.2062765	0.184613647	
287.1657074	0.255392425	238.8297763	0.127638795	391.5799728	0.185000699	
287.4502282	0.255766603	239.0709873	0.127545683	391.9536604	0.185308107	
287.7347513	0.255632675	239.3122025	0.127605656	392.3273371	0.185520325	
288.0192555	0.255632994	239.5534201	0.127852717	392.7010174	0.185766978	
288.30377	0.255761343	239.7946344	0.127738253	393.0746882	0.185796183	
288.5882785	0.255549263	240.0358442	0.127641134	393.4483532	0.186152861	
288.8727671	0.255762305	240.2770474	0.127826826	393.8220021	0.186357981	
289.1572615	0.255719487	240.5182501	0.127671323	394.1956538	0.186514857	
289.4417694	0.255931226	240.7594636	0.127487244	394.5693156	0.186617568	
289.7262669	0.256037723	241.0006644	0.127048254	394.9429729	0.186729285	
290.0107624	0.256288179	241.2418814	0.126688148	395.3166164	0.186669424	
290.2952504	0.256438249	241.4830765	0.126568692	395.6902642	0.186673774	
290.5797558	0.25675028	241.724281	0.126165775	396.0639021	0.186734861	
290.864238	0.257126966	241.9654861	0.125824395	396.4375229	0.186931918	
291.1487255	0.257571575	242.2066908	0.125285935	396.8111537	0.187144664	
291.4332165	0.25749467	242.4478958	0.125172839	397.1847843	0.187027732	
291.7177138	0.257789204	242.6890948	0.124952331	397.5583981	0.18704667	
292.0021888	0.25818126	242.9303027	0.124553907	397.9320002	0.187038065	
292.2866797	0.258748015	243.1715011	0.124036211	398.3056128	0.1870103	
292.5711607	0.259149211	243.4127	0.124189551	398.6792245	0.187082494	
292.8556311	0.259211817	243.6539081	0.123842625	399.0528162	0.187091211	
293.1401006	0.258760989	243.8951116	0.123700953	399.4264155	0.186820592	
293.4245802	0.258444938	244.1363078	0.123232504	399.799997	0.186631959	
293.7090516	0.258293557	244.377508	0.12306159	400.1735803	0.186164292	
293.9935168	0.258186631	244.6186997	0.122762627	400.5471779	0.186044492	
294.2779826	0.257587994	244.8598956	0.122486634	400.9207573	0.18576245	
294.5624481	0.257449443	245.1010787	0.122098533	401.2943213	0.185435212	
294.8469112	0.257190241	245.3422688	0.121702722	401.6678813	0.184982225	
295.1313786	0.256894089	245.583467	0.121368196	402.0414656	0.185446711	
295.4158338	0.256768854	245.8246615	0.1211206	402.4150026	0.185827208	
295.7002796	0.256548252	246.0658497	0.120852812	402.7885517	0.185773697	
295.9847323	0.256455468	246.3070532	0.12061367	403.1620924	0.185584491	
296.2691758	0.256187038	246.5482408	0.120478077	403.5356254	0.185192844	
296.5536174	0.256052813	246.7894277	0.120220099	403.9091548	0.184763845	
296.8380484	0.256261278	247.0306123	0.120236528	404.2826789	0.184731384	
297.1225029	0.255873827	247.2717933	0.120285364	404.6562002	0.184109106	
297.4069508	0.255514829	247.5129606	0.120189577	405.0297174	0.183306153	
297.6913969	0.255213324	247.7541571	0.120070048	405.4032344	0.181817294	
297.9758301	0.25522945	247.9953516	0.119959756	405.7767269	0.180562552	
298.2602603	0.255154807	248.2365278	0.119728069	406.1502299	0.179470415	
298.544693	0.255002798	248.4777171	0.11962638	406.5237335	0.178952324	
298.8291206	0.254783079	248.7189046	0.119386952	406.897208	0.178249088	
299.1135378	0.255019217	248.9600827	0.119463252	407.2706887	0.177537951	
299.3979519	0.25431944	249.2012644	0.12005604	407.6441562	0.17647169	
299.6823875	0.253909917	249.4424364	0.120353756	408.0176327	0.175600062	
299.9668134	0.253900631	249.6836186	0.120091264	408.3911039	0.174960608	
300.2512198	0.253411952	249.9247908	0.120117746	408.7645711	0.174367269	
300.5356429	0.253673522	250.1659636	0.12030124	409.138017	0.173656799	
300.8200487	0.25354667	250.4071538	0.120472511	409.5114528	0.173011779	
301.1044676	0.252913274	250.6483244	0.120743173	409.8849119	0.17231492	
301.3888804	0.252739349	250.8894963	0.120744496	410.2583314	0.170936152	
301.6732806	0.252168383	251.130679	0.120759642	410.631762	0.170409798	
301.9576815	0.252002215	251.3718518	0.120773086	411.0051902	0.169758216	
302.2420964	0.251955137	251.6130273	0.120452782	411.3786136	0.169056164	
302.5265044	0.252134858	251.8542005	0.120361548	411.752032	0.168303885	
302.810903	0.251778869	252.0953757	0.120294642	412.1254409	0.167679821	
303.0953075	0.251646325	252.3365363	0.120132367	412.4988546	0.166890074	
303.3797176	0.251443439	252.5777056	0.120020322	412.8722615	0.166145834	
303.664109	0.251140664	252.818873	0.11953133	413.2456602	0.165341827	
303.9485132	0.250745787	253.0600422	0.119248884	413.6190452	0.164650393	
304.232897	0.251321212	253.30121	0.119595517	413.9924497	0.163874867	
304.5172936	0.250910073	253.5423805	0.119673707	414.3658408	0.163318312	
304.8016856	0.250698183	253.7835489	0.119676209	414.7392187	0.162922634	
305.0860844	0.250363839	254.0247121	0.119685914	415.112587	0.161717018	
305.3704708	0.249976387	254.2658717	0.119466529	415.4859513	0.161326374	
305.6548521	0.249640388	254.5070462	0.119449915	415.8593256	0.160909933	
305.9392294	0.249946058	254.7482133	0.119149427	416.2326783	0.160760791	
306.2236035	0.24982477	254.9893905	0.119211151	416.606049	0.160702701	
306.5079896	0.249704207	255.2305572	0.118712348	416.9793978	0.160398257	
306.7923539	0.249379447	255.4717247	0.118887745	417.3527429	0.160235392	
307.076727	0.249243479	255.7128906	0.118928621	417.7260969	0.15993325	
307.3611057	0.248672471	255.9540534	0.118961511	418.0994124	0.159688032	
307.6454668	0.248468865	256.1952049	0.11916737	418.4727478	0.159707961	
307.929841	0.24852519	256.4363679	0.119443742	418.8460654	0.159668526	
308.2141973	0.248386081	256.6775372	0.1195199	419.2194034	0.159993818	
308.4985562	0.247819796	256.9187	0.119906332	419.5927309	0.160019613	
308.7829158	0.247849165	257.1598627	0.120306245	419.9660488	0.160293876	
309.0672825	0.24768909	257.4010204	0.120750987	420.3393515	0.160756245	
309.351636	0.248019434	257.6421686	0.12105497	420.7126592	0.16146219	
309.6359999	0.248192931	257.8832693	0.121421321	421.0859634	0.161327611	
309.9203596	0.248319929	258.1243677	0.121452821	421.4592665	0.160976554	
310.2047286	0.248583791	258.365466	0.12168048	421.8325485	0.16055093	
310.4890751	0.248732387	258.6065644	0.121972489	422.2058231	0.160057222	
310.7734234	0.24925231	258.8476628	0.1219742	422.5791111	0.159743981	
311.0577725	0.249592756	259.0887611	0.122088584	422.9523857	0.15931179	
311.3421247	0.249680016	259.3298595	0.121955477	423.3256602	0.158859807	
311.6264622	0.250021208	259.5709579	0.121632015	423.6989347	0.158435361	
311.9108054	0.250151791	259.8120562	0.121611315	424.0722032	0.157981726	
312.1951385	0.250214543	260.0531546	0.121242295	424.4454776	0.158065532	
312.479474	0.250372783	260.294253	0.120774188	424.818732	0.158250946	
312.7638	0.250453639	260.5353513	0.120913291	425.1919863	0.158673039	
313.0481141	0.250566042	260.7764497	0.12069761	425.56522	0.158433241	
313.3324441	0.251070208	261.0175481	0.120928421	425.9384606	0.158278926	
313.6167479	0.250761359	261.2586464	0.120749129	426.3116975	0.1581993	
313.9010643	0.25095732	261.4997448	0.120688296	426.6849202	0.15802958	
314.1853819	0.251035504	261.7408432	0.120348638	427.0581421	0.158010291	
314.4697015	0.251137443	261.9819415	0.12017988	427.4313596	0.157560185	
314.7540125	0.251140619	262.2230399	0.119996897	427.8045695	0.157152975	
315.038323	0.251089413	262.4641383	0.119818259	428.1777848	0.156596388	
315.3226438	0.251248107	262.7052366	0.119302744	428.5509855	0.156176959	
315.6069551	0.251314363	262.946335	0.11892224	428.9241881	0.155890735	
315.8912588	0.251539754	263.1874334	0.118587122	429.2973781	0.156431293	
316.1755671	0.251689462	263.4285317	0.1182766	429.6705631	0.156201282	
316.4598663	0.251687454	263.6696301	0.117982894	430.0437412	0.15603713	
316.744177	0.251898798	263.9107285	0.117897752	430.4169256	0.155856096	
317.0284741	0.251542287	264.1518268	0.117438934	430.7900946	0.155781469	
317.3127502	0.251787321	264.3929252	0.116792766	431.1632617	0.155544574	
317.5970686	0.251949349	264.6340236	0.116322846	431.5364236	0.155397643	
317.8813637	0.25155568	264.8751219	0.115731778	431.9095805	0.15519316	
318.1656503	0.251620795	265.1162203	0.115524729	432.2827478	0.155112969	
318.4499245	0.251942664	265.3573187	0.115203922	432.6559078	0.154162399	
318.7342139	0.25159349	265.598417	0.114469902	433.0290527	0.153999159	
319.0184986	0.251455403	265.8395154	0.114257118	433.4021951	0.153778273	
319.3027706	0.251463613	266.0806138	0.113833317	433.7753367	0.15339531	
319.5870374	0.251855269	266.3217121	0.113493848	434.1484539	0.153745151	
319.8713157	0.251823859	266.5628105	0.113402374	434.5215773	0.153613515	
320.1555877	0.251950935	266.8039089	0.113087773	434.8947024	0.153349385	
320.4398535	0.251909203	267.0450072	0.112942522	435.2678146	0.15304297	
320.7241368	0.251802319	267.2861056	0.112590705	435.6409336	0.152610954	
321.0084116	0.251348097	267.527204	0.11285841	436.0140566	0.152371249	
321.292684	0.250916533	267.7683023	0.112858488	436.3871589	0.151857615	
321.5769461	0.250592568	268.0094007	0.112703118	436.7602637	0.151383472	
321.8612143	0.250631183	268.2504991	0.112436413	437.1333589	0.150870253	
322.1454901	0.250467479	268.4915974	0.112273303	437.5064549	0.150243015	
322.4297519	0.250280167	268.7326958	0.112102505	437.8795321	0.149822226	
322.714011	0.250229588	268.9737942	0.112214686	438.2526153	0.149276236	
322.9982765	0.25043256	269.2148925	0.112121751	438.6256712	0.148803868	
323.2825414	0.251025437	269.4559909	0.111734035	438.9987366	0.148561775	
323.5667895	0.2514253	269.6970893	0.111532309	439.3718074	0.148133562	
323.8510514	0.251078382	269.9381876	0.111244847	439.7448637	0.147813231	
324.13529	0.250988745	270.179286	0.111093117	440.11792	0.147417534	
324.419531	0.250957883	270.4203844	0.110827507	440.4909699	0.147100329	
324.7037902	0.250763981	270.6614827	0.110533785	440.8640164	0.146919137	
324.9880348	0.250351713	270.9025811	0.110136298	441.2370632	0.146968306	
325.2722706	0.250261943	271.1436795	0.109597965	441.6101216	0.146803481	
325.5564986	0.250474612	271.3847778	0.108987061	441.9831508	0.146780332	
325.8407413	0.250335075	271.6258762	0.108524214	442.3561885	0.146643316	
326.1249812	0.249745286	271.8669746	0.107926663	442.7291963	0.146495287	
326.4092144	0.249732193	272.1080729	0.107379157	443.1022165	0.14639244	
326.6934433	0.249779985	272.3491713	0.10689902	443.4752404	0.146535869	
326.977687	0.249854593	272.5902697	0.106798167	443.8482267	0.146566597	
327.2619146	0.249660954	272.831368	0.106432557	444.2212399	0.14645166	
327.5461455	0.24987479	273.0724664	0.10645191	444.5942536	0.146349332	
327.8303747	0.249973941	273.3135647	0.106074135	444.9672391	0.146421614	
328.1145951	0.250374945	273.5546631	0.105934911	445.3402391	0.146404714	
328.3988088	0.250493305	273.7957615	0.105769043	445.7132364	0.146468344	
328.6830178	0.250517395	274.0368598	0.10547247	446.0862042	0.146469706	
328.9672476	0.250420619	274.2779582	0.105534416	446.4591879	0.146591193	
329.2514721	0.250495964	274.5190566	0.105486749	446.8321526	0.146648231	
329.5356829	0.250704294	274.7601549	0.105377022	447.2051096	0.14703484	
329.8199001	0.250819915	275.0012533	0.105384235	447.578072	0.1470949	
330.104108	0.251086949	275.2423517	0.105282511	447.9510297	0.147165859	
330.388307	0.250943639	275.48345	0.105079714	448.3239868	0.147341956	
330.6725144	0.251032401	275.7245484	0.105074464	448.6969517	0.147352303	
330.9567262	0.251000231	275.9656468	0.104872028	449.0699019	0.147501902	
331.2409333	0.250969151	276.2067451	0.104677111	449.4428391	0.147506106	
331.5251332	0.251063916	276.4478435	0.104602673	449.8157726	0.147378002	
331.8093387	0.25072533	276.6889419	0.10466478	450.1887219	0.147341512	
332.0935359	0.249930588	276.9300402	0.104410428	450.5616406	0.147211607	
332.3777383	0.250244354	277.1711386	0.104250562	450.9345787	0.147092764	
332.6619288	0.250260327	277.412237	0.104148979	451.3074925	0.14667555	
332.9461107	0.250547933	277.6533353	0.104014067	451.680414	0.147176267	
333.2302956	0.250324074	277.8944337	0.104007532	452.0533157	0.146994219	
333.51447	0.250490348	278.1355321	0.103739877	452.4262144	0.146836333	
333.7986586	0.250471857	278.3766304	0.103484747	452.799111	0.146718655	
334.08284	0.250213027	278.6177288	0.1033055	453.1720182	0.146607092	
334.3670189	0.250301456	278.8588272	0.103001924	453.5449095	0.146257126	
334.6511879	0.250277461	279.0999255	0.102811507	453.9178016	0.145995637	
334.9353551	0.250073293	279.3410239	0.102834181	454.2906815	0.14590711	
335.2195219	0.249620048	279.5821223	0.102712625	454.6635687	0.145500015	
335.503682	0.249369105	279.8232206	0.102815499	455.0364517	0.145137184	
335.7878451	0.249638748	280.064319	0.102712756	455.4093351	0.144911413	
336.0720175	0.249841061	280.3054174	0.10278334	455.7821907	0.144704912	
336.3561732	0.249892255	280.5465157	0.102962969	456.1550712	0.144416679	
